599244.929228,6615258.71195,0.0,0.37420268386,DriveThrough,right,DrThr_24
599244.935167,6615258.73105,0.0,1.1180620931,TurningPoint,right,TurningPoint_19
599247.092587,6615263.22083,0.0,1.15840350766,DriveThrough,right,DrThr_25
599247.132768,6615263.10898,0.0,2.05197981664,TurningPoint,right,TurningPoint_20
599245.225392,6615267.32451,0.0,1.99503931953,DriveThrough,right,DrThr_26
599243.778337,6615270.86859,0.0,1.99227629286,Measure,both,Plot_31
599240.538005,6615278.31666,0.0,2.03939053571,Measure,both,Plot_32
599237.162399,6615285.96594,0.0,2.00978427699,Measure,both,Plot_33
599233.995563,6615293.25035,0.0,1.99477815915,Measure,both,Plot_34
599230.850801,6615300.25298,0.0,1.99515606928,Measure,both,Plot_35
599227.415457,6615308.17381,0.0,2.01557672671,Measure,both,Plot_36
599224.284898,6615315.42121,0.0,1.98928700318,DriveThrough,right,DrThr_27
599224.286776,6615315.42137,0.0,1.99166000564,Stop,right,Stop
